method, missed_branch, covered_branch, total_branch
com.thoughtworks.xstream.io.xml.AbstractXmlReader.escapeXmlName,0,0,0
com.thoughtworks.xstream.core.util.PresortedMap.comparator,0,0,0
com.thoughtworks.xstream.mapper.AttributeMapper.shouldLookForSingleValueConverter,2,10,12
com.thoughtworks.xstream.converters.collections.SingletonCollectionConverter.<init>,0,0,0
com.thoughtworks.xstream.security.ArrayTypePermission.<clinit>,0,0,0
com.thoughtworks.xstream.mapper.AbstractXmlFriendlyMapper.escapeClassName,1,1,2
com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder.<clinit>,0,0,0
com.thoughtworks.xstream.core.util.WeakCache$4$1.setValue,2,0,2
com.thoughtworks.xstream.mapper.MapperWrapper.attributeForAlias,0,0,0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper$ImplicitCollectionMapperForClass.add,0,2,2
com.thoughtworks.xstream.core.util.ObjectIdDictionary.cleanup,0,2,2
com.thoughtworks.xstream.core.util.ObjectIdDictionary$WeakIdWrapper.equals,2,0,2
com.thoughtworks.xstream.io.xml.JDomReader.getNodeName,0,0,0
com.thoughtworks.xstream.converters.extended.ToStringConverter.fromString,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.doUnmarshal,2,10,12
com.thoughtworks.xstream.converters.extended.ColorConverter.unmarshal,0,2,2
com.thoughtworks.xstream.XStream.addImmutableType,1,1,2
com.thoughtworks.xstream.converters.javabean.JavaBeanConverter$DuplicateFieldException.<init>,0,0,0
com.thoughtworks.xstream.io.ReaderWrapper.peekNextChild,2,0,2
com.thoughtworks.xstream.mapper.ArrayMapper.<init>,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.autodetectAnnotations,1,1,2
com.thoughtworks.xstream.converters.reflection.SerializableConverter$1.writeFieldsToStream,3,11,14
com.thoughtworks.xstream.core.util.CustomObjectOutputStream$CustomPutField.asMap,0,0,0
com.thoughtworks.xstream.converters.reflection.SunUnsafeReflectionProvider.writeField,0,0,0
com.thoughtworks.xstream.annotations.AnnotationReflectionConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.enums.EnumSingleValueConverter.toString,0,0,0
com.thoughtworks.xstream.io.binary.ReaderDepthState.getAttribute,1,7,8
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.getFieldNameForItemTypeAndName,0,2,2
com.thoughtworks.xstream.core.util.FastField.<init>,1,1,2
com.thoughtworks.xstream.mapper.MapperWrapper.<init>,0,8,8
com.thoughtworks.xstream.security.WildcardTypePermission.<init>,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.popCallback,0,0,0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.close,0,0,0
com.thoughtworks.xstream.core.util.CompositeClassLoader.addInternal,4,4,8
com.thoughtworks.xstream.mapper.SecurityMapper.<init>,1,1,2
com.thoughtworks.xstream.io.xml.xppdom.XppDom.readResolve,2,0,2
com.thoughtworks.xstream.converters.reflection.FieldDictionary.buildDictionaryEntryForClass,5,15,20
com.thoughtworks.xstream.converters.javabean.PropertyDictionary.<init>,0,0,0
com.thoughtworks.xstream.io.AbstractDriver.getNameCoder,0,0,0
com.thoughtworks.xstream.converters.reflection.SortableFieldKeySorter.<init>,0,0,0
com.thoughtworks.xstream.security.InterfaceTypePermission.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.SunLimitedUnsafeReflectionProvider.<clinit>,0,0,0
com.thoughtworks.xstream.mapper.AttributeMapper.getConverterFromAttribute,5,3,8
com.thoughtworks.xstream.io.xml.JDomDriver.createReader,0,0,0
com.thoughtworks.xstream.converters.extended.StackTraceElementFactory.element,0,0,0
com.thoughtworks.xstream.converters.reflection.SortableFieldKeySorter.registerFieldOrder,0,0,0
com.thoughtworks.xstream.core.util.OrderRetainingMap.values,0,0,0
com.thoughtworks.xstream.converters.extended.SubjectConverter.canConvert,0,2,2
com.thoughtworks.xstream.core.util.CompositeClassLoader$1.<init>,0,0,0
com.thoughtworks.xstream.core.AbstractReferenceMarshaller$Id.getItem,0,0,0
com.thoughtworks.xstream.security.ForbiddenClassException.<init>,0,2,2
com.thoughtworks.xstream.converters.reflection.SerializationMethodInvoker.supportsReadObject,0,0,0
com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat$1.newInstance,0,0,0
com.thoughtworks.xstream.core.util.WeakCache.values,1,1,2
com.thoughtworks.xstream.converters.collections.SingletonCollectionConverter.<clinit>,0,0,0
com.thoughtworks.xstream.converters.reflection.ReflectionProviderWrapper.getFieldType,0,0,0
com.thoughtworks.xstream.io.binary.Token.writeString,0,4,4
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.canConvert,1,3,4
com.thoughtworks.xstream.converters.javabean.PropertyDictionary.flushCache,0,0,0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.addAttribute,0,0,0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.<init>,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamWriter.setValue,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$1.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter$2.close,0,0,0
com.thoughtworks.xstream.io.xml.JDomReader.getAttributeName,0,0,0
com.thoughtworks.xstream.io.xml.XomWriter.top,0,0,0
com.thoughtworks.xstream.io.xml.SaxWriter.setEntityResolver,2,0,2
com.thoughtworks.xstream.mapper.DefaultMapper.aliasForAttribute,0,0,0
com.thoughtworks.xstream.io.xml.XppReader.getAttributeName,0,0,0
com.thoughtworks.xstream.io.xml.SaxWriter.getEntityResolver,0,0,0
com.thoughtworks.xstream.mapper.ClassAliasingMapper.addClassAttributeAlias,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.defaultReadObject,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.setupMappers,0,0,0
com.thoughtworks.xstream.io.xml.AbstractXmlDriver.xmlFriendlyReplacer,2,0,2
com.thoughtworks.xstream.io.xml.AbstractDocumentReader.moveDown,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$FieldInfo.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter$2.readFieldsFromStream,0,0,0
com.thoughtworks.xstream.security.NoTypePermission.hashCode,0,0,0
com.thoughtworks.xstream.io.xml.XppReader.pullNextEvent,2,3,5
com.thoughtworks.xstream.io.xml.JDomReader.getAttribute,0,0,0
com.thoughtworks.xstream.converters.extended.StackTraceElementFactory.nativeMethodElement,0,0,0
com.thoughtworks.xstream.core.util.WeakCache.clear,0,0,0
com.thoughtworks.xstream.io.AbstractWriter.encodeAttribute,0,0,0
com.thoughtworks.xstream.core.util.FastStack.size,0,0,0
com.thoughtworks.xstream.converters.extended.ISO8601SqlTimestampConverter.toString,0,0,0
com.thoughtworks.xstream.io.binary.Token$Value.readFrom,0,0,0
com.thoughtworks.xstream.mapper.EnumMapper.getLocalConverter,1,9,10
com.thoughtworks.xstream.core.util.PrioritizedList$PrioritizedItemIterator.next,0,0,0
com.thoughtworks.xstream.core.util.ObjectIdDictionary$IdWrapper.toString,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JWriter.top,0,0,0
com.thoughtworks.xstream.converters.basic.CharConverter.unmarshal,1,3,4
com.thoughtworks.xstream.XStream.setupMappers,0,0,0
com.thoughtworks.xstream.io.WriterWrapper.addAttribute,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JDriver$1.close,0,0,0
com.thoughtworks.xstream.persistence.XmlArrayList.get,0,0,0
com.thoughtworks.xstream.core.util.PresortedSet.addAll,0,0,0
com.thoughtworks.xstream.io.AbstractReader.encodeAttribute,0,0,0
com.thoughtworks.xstream.mapper.AbstractAttributeAliasingMapper.<init>,0,0,0
com.thoughtworks.xstream.core.JVM.<init>,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$FieldLocation.equals,8,6,14
com.thoughtworks.xstream.io.path.Path.explicit,0,12,12
com.thoughtworks.xstream.io.xml.DomReader.getParent,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamReader$IdRegistry.<init>,0,0,0
com.thoughtworks.xstream.XStreamer.toXML,0,0,0
com.thoughtworks.xstream.core.util.SerializationMembers$1.noMethod,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.realMember,0,2,2
com.thoughtworks.xstream.converters.extended.JavaMethodConverter.unmarshal,0,6,6
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter.<init>,0,0,0
com.thoughtworks.xstream.io.xml.JDom2Reader.getAttribute,0,0,0
com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter.toString,1,1,2
com.thoughtworks.xstream.io.xml.StaxWriter.<init>,1,1,2
com.thoughtworks.xstream.io.WriterWrapper.close,0,0,0
com.thoughtworks.xstream.io.xml.TraxSource.setXMLReader,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JWriter.setValue,0,0,0
com.thoughtworks.xstream.io.json.JsonWriter.startObject,0,2,2
com.thoughtworks.xstream.core.util.CompositeClassLoader.loadClass,2,4,6
com.thoughtworks.xstream.io.xml.JDom2Reader.<init>,0,0,0
com.thoughtworks.xstream.io.binary.Token$Attribute.<init>,0,0,0
com.thoughtworks.xstream.core.ReferenceByXPathMarshallingStrategy.<init>,0,0,0
com.thoughtworks.xstream.io.xml.JDomDriver.createWriter,0,0,0
com.thoughtworks.xstream.XStream.newDataHolder,0,0,0
com.thoughtworks.xstream.core.util.PresortedMap.clear,0,0,0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.startNode,0,0,0
com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter.createReverseEngineeredCallbackOfProperType,8,0,8
com.thoughtworks.xstream.io.path.PathTracker.getPath,0,4,4
com.thoughtworks.xstream.io.xml.QNameMap.getDefaultPrefix,0,0,0
com.thoughtworks.xstream.io.path.Path.toString,0,6,6
com.thoughtworks.xstream.core.util.PrioritizedList$PrioritizedItem.<init>,0,0,0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper$ImplicitCollectionMapperForClass.getFieldNameForItemTypeAndName,4,18,22
com.thoughtworks.xstream.XStream$4.close,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JWriter.addAttribute,0,0,0
com.thoughtworks.xstream.io.xml.xppdom.XppDomComparator.compareInternal,2,36,38
com.thoughtworks.xstream.io.AbstractReader.<init>,0,0,0
com.thoughtworks.xstream.io.path.Path.equals,4,6,10
com.thoughtworks.xstream.io.xml.DomWriter.createNode,0,4,4
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.escape,1,5,6
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter.marshal,2,6,8
com.thoughtworks.xstream.core.util.HierarchicalStreams.<init>,0,0,0
com.thoughtworks.xstream.io.xml.AbstractDocumentWriter.startNode,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.readResolve,0,0,0
com.thoughtworks.xstream.XStream.getConverterLookup,0,0,0
com.thoughtworks.xstream.converters.basic.IntConverter.fromString,2,2,4
com.thoughtworks.xstream.converters.enums.EnumToStringConverter.checkType,1,3,4
com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter$ReverseEngineeredCallbackFilter.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$MappingList.get,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.skipBytes,0,0,0
com.thoughtworks.xstream.converters.extended.SqlTimestampConverter.<init>,0,0,0
com.thoughtworks.xstream.io.path.PathTracker.popElement,0,0,0
com.thoughtworks.xstream.core.ReferenceByIdMarshaller.<init>,0,0,0
com.thoughtworks.xstream.mapper.EnumMapper.isReferenceable,0,4,4
com.thoughtworks.xstream.io.xml.JDomWriter.setValue,0,0,0
com.thoughtworks.xstream.mapper.MapperWrapper.isIgnoredElement,0,0,0
com.thoughtworks.xstream.io.xml.AbstractDocumentReader.appendErrors,0,0,0
com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder.encodeNode,0,0,0
com.thoughtworks.xstream.core.util.Base64JAXBCodec.<init>,0,0,0
com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder.encodeAttribute,0,0,0
com.thoughtworks.xstream.converters.reflection.SunLimitedUnsafeReflectionProvider.<init>,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JWriter.createNode,0,2,2
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readBoolean,0,0,0
com.thoughtworks.xstream.core.util.SerializationMembers.getSerializablePersistentFields,4,12,16
com.thoughtworks.xstream.converters.reflection.SortableFieldKeySorter.<clinit>,0,0,0
com.thoughtworks.xstream.core.util.XmlHeaderAwareReader.toString,0,0,0
com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat.format,0,0,0
com.thoughtworks.xstream.io.xml.BEAStaxDriver.createOutputFactory,0,0,0
com.thoughtworks.xstream.io.xml.AbstractXppDriver.createWriter,0,0,0
com.thoughtworks.xstream.mapper.PackageAliasingMapper.realClass,0,8,8
com.thoughtworks.xstream.io.path.PathTracker.<init>,0,0,0
com.thoughtworks.xstream.mapper.ClassAliasingMapper.itemTypeAsAttribute,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.doMarshal,5,17,22
com.thoughtworks.xstream.converters.reflection.NativeFieldKeySorter.sort,0,0,0
com.thoughtworks.xstream.persistence.XmlMap.<init>,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.defaultImplementationOf,0,0,0
com.thoughtworks.xstream.io.xml.XppReader.appendErrors,0,0,0
com.thoughtworks.xstream.XStream.denyTypesByWildcard,0,0,0
com.thoughtworks.xstream.converters.basic.AbstractSingleValueConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.FieldDictionary.flushCache,2,0,2
com.thoughtworks.xstream.core.util.FastStack.replaceSilently,0,0,0
com.thoughtworks.xstream.io.xml.DomReader.getNodeName,0,0,0
com.thoughtworks.xstream.io.json.AbstractJsonWriter.handleStateTransition,29,136,165
com.thoughtworks.xstream.converters.basic.NullConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.enums.EnumConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.canConvert,1,3,4
com.thoughtworks.xstream.mapper.DynamicProxyMapper.realClass,0,2,2
com.thoughtworks.xstream.core.JVM.supportsAWT,0,0,0
com.thoughtworks.xstream.core.TreeMarshaller.start,0,2,2
com.thoughtworks.xstream.io.binary.ReaderDepthState$1.<init>,0,0,0
com.thoughtworks.xstream.core.util.SerializationMembers.callReadResolve,1,3,4
com.thoughtworks.xstream.io.xml.AbstractDocumentReader.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.SqlTimestampConverter.canConvert,0,2,2
com.thoughtworks.xstream.io.binary.Token$EndNode.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter.fromString,0,0,0
com.thoughtworks.xstream.converters.enums.EnumMapConverter.unmarshal,1,1,2
com.thoughtworks.xstream.core.util.PresortedSet.headSet,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.serializedClass,0,0,0
com.thoughtworks.xstream.XStream.fromXML,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.available,0,0,0
com.thoughtworks.xstream.converters.basic.BigDecimalConverter.fromString,0,0,0
com.thoughtworks.xstream.io.xml.QNameMap.getDefaultNamespace,0,0,0
com.thoughtworks.xstream.converters.extended.EncodedByteArrayConverter.marshal,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractAttributedCharacterIteratorAttributeConverter.<clinit>,0,0,0
com.thoughtworks.xstream.annotations.AnnotationReflectionConverter.marshallField,0,2,2
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter$2.readFromStream,0,0,0
com.thoughtworks.xstream.converters.extended.ActivationDataFlavorConverter.canConvert,0,2,2
com.thoughtworks.xstream.core.AbstractReferenceMarshaller$Id.getPath,0,0,0
com.thoughtworks.xstream.core.JVM.hasOptimizedTreeMapPutAll,0,0,0
com.thoughtworks.xstream.mapper.FieldAliasingMapper.<init>,0,0,0
com.thoughtworks.xstream.converters.enums.EnumToStringConverter.buildValueMap,0,2,2
com.thoughtworks.xstream.converters.enums.EnumMapConverter.marshal,1,1,2
com.thoughtworks.xstream.core.util.OrderRetainingMap.remove,2,0,2
com.thoughtworks.xstream.persistence.FileStreamStrategy.escape,2,12,14
com.thoughtworks.xstream.io.StatefulWriter.<init>,0,0,0
com.thoughtworks.xstream.mapper.DefaultMapper.attributeForAlias,0,0,0
com.thoughtworks.xstream.mapper.XmlFriendlyMapper.serializedClass,0,0,0
com.thoughtworks.xstream.io.xml.AbstractDocumentWriter.endNodeInternally,0,0,0
com.thoughtworks.xstream.mapper.XmlFriendlyMapper.realMember,0,0,0
com.thoughtworks.xstream.core.JVM$Test.<init>,0,0,0
com.thoughtworks.xstream.io.xml.JDom2Driver.<init>,0,0,0
com.thoughtworks.xstream.converters.collections.TreeSetConverter$1$1.size,0,0,0
com.thoughtworks.xstream.io.xml.XStream11NameCoder.decodeAttribute,0,0,0
com.thoughtworks.xstream.XStream.unmarshal,2,6,8
com.thoughtworks.xstream.mapper.PackageAliasingMapper.serializedClass,1,7,8
com.thoughtworks.xstream.io.xml.XppDomReader.getValue,0,2,2
com.thoughtworks.xstream.core.util.WeakCache.get,0,2,2
com.thoughtworks.xstream.core.util.PresortedSet.contains,0,0,0
com.thoughtworks.xstream.io.AbstractWriter.underlyingWriter,0,0,0
com.thoughtworks.xstream.core.JVM.<clinit>,11,11,22
com.thoughtworks.xstream.io.json.AbstractJsonWriter.<clinit>,0,0,0
com.thoughtworks.xstream.core.util.PresortedSet.retainAll,0,0,0
com.thoughtworks.xstream.mapper.DynamicProxyMapper$DynamicProxy.<init>,0,0,0
com.thoughtworks.xstream.core.MapBackedDataHolder.<init>,0,0,0
com.thoughtworks.xstream.XStream.aliasType,1,1,2
com.thoughtworks.xstream.converters.reflection.SerializableConverter$2.readFromStream,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper$UnprocessedTypesSet.<init>,0,0,0
com.thoughtworks.xstream.io.StatefulWriter.addAttribute,0,4,4
com.thoughtworks.xstream.core.util.CustomObjectInputStream.popCallback,0,0,0
com.thoughtworks.xstream.io.xml.XomReader.peekNextChild,4,0,4
com.thoughtworks.xstream.InitializationException.<init>,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.processImplicitCollectionAnnotation,9,1,10
com.thoughtworks.xstream.core.util.CustomObjectInputStream.getInstance,0,2,2
com.thoughtworks.xstream.io.xml.JDom2Reader.getValue,0,0,0
com.thoughtworks.xstream.io.binary.BinaryStreamReader.peekNextChild,2,0,2
com.thoughtworks.xstream.converters.collections.SingletonMapConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.javabean.BeanProperty.getType,0,0,0
com.thoughtworks.xstream.converters.extended.StackTraceElementConverter.fromString,1,7,8
com.thoughtworks.xstream.io.xml.DomReader.getAttributeName,0,0,0
com.thoughtworks.xstream.core.util.Types.isLambdaType,6,0,6
com.thoughtworks.xstream.mapper.DefaultMapper.isImmutableValueType,0,0,0
com.thoughtworks.xstream.converters.extended.ISO8601DateConverter.canConvert,2,2,4
com.thoughtworks.xstream.core.util.CustomObjectInputStream$CustomGetField.<init>,0,0,0
com.thoughtworks.xstream.core.util.Primitives.<init>,0,0,0
com.thoughtworks.xstream.converters.basic.ByteConverter.<init>,0,0,0
com.thoughtworks.xstream.io.xml.XppDomReader.<init>,0,0,0
com.thoughtworks.xstream.io.xml.StaxWriter.endNode,1,3,4
com.thoughtworks.xstream.core.TreeMarshaller.lazilyCreateDataHolder,0,2,2
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.writeText,2,43,45
com.thoughtworks.xstream.converters.collections.MapConverter.putCurrentEntryIntoMap,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$DuplicateFieldException.<init>,0,0,0
com.thoughtworks.xstream.io.ReaderWrapper.getAttribute,0,0,0
com.thoughtworks.xstream.converters.reflection.SortableFieldKeySorter.flushCache,0,0,0
com.thoughtworks.xstream.io.xml.QNameMap.registerMapping,0,4,4
com.thoughtworks.xstream.io.AbstractReader.underlyingReader,0,0,0
com.thoughtworks.xstream.XStream.addPermission,1,5,6
com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver.createWriter,3,1,4
com.thoughtworks.xstream.core.util.Fields.locate,2,8,10
com.thoughtworks.xstream.converters.collections.ArrayConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.CGLIBEnhancedConverter.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.DynamicProxyConverter.marshal,1,1,2
com.thoughtworks.xstream.io.xml.TraxSource.setInputSource,0,0,0
com.thoughtworks.xstream.security.PrimitiveTypePermission.hashCode,0,0,0
com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriterHelper.startNode,1,1,2
com.thoughtworks.xstream.io.path.Path.hashCode,0,2,2
com.thoughtworks.xstream.io.json.JsonWriter.endObject,0,0,0
com.thoughtworks.xstream.converters.extended.SubjectConverter.marshalPublicCredentials,0,0,0
com.thoughtworks.xstream.converters.enums.EnumSingleValueConverter.<init>,3,1,4
com.thoughtworks.xstream.io.xml.StaxDriver.createReader,0,0,0
com.thoughtworks.xstream.mapper.ClassAliasingMapper.aliasIsAttribute,0,0,0
com.thoughtworks.xstream.converters.collections.CharArrayConverter.<init>,0,0,0
com.thoughtworks.xstream.mapper.Mapper$Null.<init>,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.readChar,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.handleUnknownField,1,5,6
com.thoughtworks.xstream.converters.reflection.SerializableConverter.doMarshalConditionally,2,0,2
com.thoughtworks.xstream.core.util.SelfStreamingInstanceChecker.getConverter,1,1,2
com.thoughtworks.xstream.core.util.CompositeClassLoader.add,2,0,2
com.thoughtworks.xstream.io.binary.Token$StartNode.readFrom,0,0,0
com.thoughtworks.xstream.converters.reflection.FieldDictionary$DictionaryEntry.getKeyedByFieldKey,0,0,0
com.thoughtworks.xstream.converters.reflection.SunUnsafeReflectionProvider.readResolve,0,0,0
com.thoughtworks.xstream.core.ReferenceByIdUnmarshaller.<init>,0,0,0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy$XmlMapEntriesIterator$1.getValue,0,0,0
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter$2.<init>,0,0,0
com.thoughtworks.xstream.XStream.toXML,0,0,0
com.thoughtworks.xstream.core.util.ObjectIdDictionary.associateId,0,0,0
com.thoughtworks.xstream.converters.basic.DateConverter.toString,1,3,4
com.thoughtworks.xstream.converters.reflection.XStream12FieldKeySorter$1.compare,0,2,2
com.thoughtworks.xstream.converters.ErrorWritingException.keys,0,0,0
com.thoughtworks.xstream.security.NoTypePermission.allows,0,0,0
com.thoughtworks.xstream.XStream.<clinit>,0,0,0
com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider.setFieldDictionary,0,0,0
com.thoughtworks.xstream.mapper.AttributeAliasingMapper.aliasForAttribute,0,2,2
com.thoughtworks.xstream.core.util.CustomObjectInputStream.registerValidation,0,0,0
com.thoughtworks.xstream.mapper.ImmutableTypesMapper.addImmutableType,0,2,2
com.thoughtworks.xstream.converters.basic.CharConverter.toString,0,2,2
com.thoughtworks.xstream.core.TreeUnmarshaller.start,0,2,2
com.thoughtworks.xstream.converters.ErrorWritingException.set,4,0,4
com.thoughtworks.xstream.security.NullPermission.<init>,0,0,0
com.thoughtworks.xstream.XStream.marshal,0,0,0
com.thoughtworks.xstream.io.binary.Token$EndNode.readFrom,0,0,0
com.thoughtworks.xstream.converters.reflection.SunLimitedUnsafeReflectionProvider.readResolve,0,0,0
com.thoughtworks.xstream.converters.reflection.SerializationMethodInvoker.callWriteReplace,0,0,0
com.thoughtworks.xstream.core.JVM.isAWTAvailable,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper$1.add,0,6,6
com.thoughtworks.xstream.core.util.WeakCache.iterate,2,8,10
com.thoughtworks.xstream.core.util.WeakCache.keySet,0,0,0
com.thoughtworks.xstream.mapper.AnnotationMapper.serializedClass,0,2,2
com.thoughtworks.xstream.mapper.EnumMapper.isImmutableValueType,1,3,4
com.thoughtworks.xstream.converters.extended.SqlTimestampConverter.toString,1,5,6
com.thoughtworks.xstream.XStream.buildMapper,3,5,8
com.thoughtworks.xstream.XStreamer.getDefaultPermissions,0,0,0
com.thoughtworks.xstream.mapper.CachingMapper.flushCache,0,0,0
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter$1.<init>,0,0,0
com.thoughtworks.xstream.io.xml.JDomWriter.top,0,0,0
com.thoughtworks.xstream.io.xml.StandardStaxDriver.createOutputFactory,2,0,2
com.thoughtworks.xstream.core.util.Primitives.box,0,0,0
com.thoughtworks.xstream.io.xml.Dom4JReader.getChildCount,0,0,0
com.thoughtworks.xstream.core.util.FastStack.hasStuff,0,2,2
com.thoughtworks.xstream.io.json.JsonWriter.underlyingWriter,0,0,0
com.thoughtworks.xstream.converters.extended.JavaFieldConverter.unmarshal,1,9,10
com.thoughtworks.xstream.core.util.WeakCache$2.visit,0,0,0
com.thoughtworks.xstream.converters.collections.TreeSetConverter$1.putCurrentEntryIntoMap,0,0,0
com.thoughtworks.xstream.converters.collections.CollectionConverter.canConvert,0,12,12
com.thoughtworks.xstream.security.RegExpTypePermission.allows,1,5,6
com.thoughtworks.xstream.mapper.XmlFriendlyMapper.<init>,0,0,0
com.thoughtworks.xstream.core.util.OrderRetainingMap.keySet,0,0,0
com.thoughtworks.xstream.mapper.ClassAliasingMapper.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$3.<init>,0,0,0
com.thoughtworks.xstream.io.xml.DomDriver.<init>,0,0,0
com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter.toString,0,0,0
com.thoughtworks.xstream.converters.javabean.PropertyDictionary.propertyDescriptor,1,1,2
com.thoughtworks.xstream.core.util.WeakCache$1.visit,1,1,2
com.thoughtworks.xstream.core.util.PresortedMap.<init>,0,2,2
com.thoughtworks.xstream.converters.javabean.ComparingPropertySorter.<init>,0,0,0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.writeChars,0,0,0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.put,0,0,0
com.thoughtworks.xstream.io.copy.HierarchicalStreamCopier.<init>,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$2.writeItem,1,1,2
com.thoughtworks.xstream.converters.basic.ByteConverter.fromString,2,2,4
com.thoughtworks.xstream.io.xml.DomDriver.createDocumentBuilderFactory,7,1,8
com.thoughtworks.xstream.io.ReaderWrapper.hasMoreChildren,0,0,0
com.thoughtworks.xstream.persistence.FileStreamStrategy.getName,0,2,2
com.thoughtworks.xstream.core.JVM$1.<init>,0,0,0
com.thoughtworks.xstream.converters.collections.TreeSetConverter$1$1.add,2,2,4
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getChildren,7,1,8
com.thoughtworks.xstream.core.JVM.bestReflectionProvider,2,0,2
com.thoughtworks.xstream.io.xml.Dom4JDriver.createWriter,8,0,8
com.thoughtworks.xstream.core.util.ArrayIterator.remove,0,0,0
com.thoughtworks.xstream.core.util.CompositeClassLoader$1.addAll,0,2,2
com.thoughtworks.xstream.io.path.PathTracker.depth,0,0,0
com.thoughtworks.xstream.core.util.WeakCache$4$1.getKey,0,0,0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.shouldUnmarshalTransientFields,0,0,0
